Price (USD),Address,City,Date,Beds,Baths,Area (SQFT)
1698000.0,"1580 Pacific Ave Unit J3, San Francisco, CA 94109",San-Francisco,2023-12-15,2.0,2.0,1196.0
1275000.0,"20 Shields St, San Francisco, CA 94132",San-Francisco,2023-12-15,2.0,2.0,1122.0
4295000.0,"780 - 782 Haight St, San Francisco, CA 94117",San-Francisco,2023-12-15,3.0,3.0,3920.0
760000.0,"588 Minna St #501, San Francisco, CA 94103",San-Francisco,2023-12-15,2.0,2.0,998.0
1299000.0,"2020 - 2022 Lawton St, San Francisco, CA 94122",San-Francisco,2023-12-15,4.0,2.0,2600.0
410504.0,"4800 3rd St #406, San Francisco, CA 94124",San-Francisco,2023-12-15,2.0,1.5,1073.0
3100000.0,"20 - 22 Church St, San Francisco, CA 94114",San-Francisco,2023-12-15,12.0,6.0,3054.0
4995000.0,"301 Mission St Ph 1D, San Francisco, CA 94105",San-Francisco,2023-12-15,2.0,2.5,2230.0
5990000.0,"1631 - 1633 Beach St, San Francisco, CA 94123",San-Francisco,2023-12-15,7.0,7.0,5101.0
1499000.0,"21 Stillman St #5, San Francisco, CA 94107",San-Francisco,2023-12-15,2.0,2.0,1945.0
1649095.0,"20 - 22 Elgin Park, San Francisco, CA 94103",San-Francisco,2023-12-15,2.0,4.0,2462.0
1295000.0,"260 King St #1403, San Francisco, CA 94107",San-Francisco,2023-12-15,2.0,2.0,1286.0
7495000.0,"2773 Clay St, San Francisco, CA 94115",San-Francisco,2023-12-15,4.0,3.5,3562.0
1998000.0,"1251 48th Ave #1253, San Francisco, CA 94122",San-Francisco,2023-12-15,6.0,3.0,2515.0
1595000.0,"770 Guerrero St, San Francisco, CA 94110",San-Francisco,2023-12-15,2.0,2.0,1550.0
1299000.0,"129 - 131 Saturn St #129, San Francisco, CA 94114",San-Francisco,2023-12-15,3.0,3.0,2173.0
1249000.0,"300 Channel St #56, San Francisco, CA 94158",San-Francisco,2023-12-15,2.0,1.5,1570.0
1650000.0,"959 Natoma St, San Francisco, CA 94103",San-Francisco,2023-12-15,2.0,,3250.0
1995000.0,"44 Bache St, San Francisco, CA 94110",San-Francisco,2023-12-15,3.0,3.0,2055.0
1250000.0,"129 - 131 Saturn St #131, San Francisco, CA 94114",San-Francisco,2023-12-15,3.0,2.0,1464.0
1450000.0,"280 Spear St Unit 22D, San Francisco, CA 94105",San-Francisco,2023-12-15,2.0,2.0,1086.0
2750000.0,"2307 California St, San Francisco, CA 94115",San-Francisco,2023-12-15,3.0,3.0,1933.0
699000.0,"401 Crescent Ct #4104, San Francisco, CA 94134",San-Francisco,2023-12-15,2.0,2.0,1144.0
1295000.0,"537 Flood Ave, San Francisco, CA 94112",San-Francisco,2023-12-15,3.0,2.0,1630.0
895000.0,"60 Rausch St #408, San Francisco, CA 94103",San-Francisco,2023-12-15,2.0,1.5,1193.0
8500000.0,"160 Bernard St, San Francisco, CA 94109",San-Francisco,2023-12-15,6.0,4.5,3988.0
999000.0,"171 - 173 Clara St, San Francisco, CA 94107",San-Francisco,2023-12-15,2.0,,2175.0
503573.0,"888 7th St #124, San Francisco, CA 94107",San-Francisco,2023-12-15,2.0,2.0,894.0
9995000.0,"2741 Vallejo St, San Francisco, CA 94123",San-Francisco,2023-12-15,5.0,6.0,4303.0
8250000.0,"2536 Baker St, San Francisco, CA 94123",San-Francisco,2023-12-15,4.0,4.5,5718.0
1988000.0,"125 Paraiso Pl, San Francisco, CA 94132",San-Francisco,2023-12-15,2.0,2.0,1924.0
950000.0,"1582 La Salle Ave, San Francisco, CA 94124",San-Francisco,2023-12-15,3.0,2.0,1800.0
1525000.0,"229 Brannan St Unit 10G, San Francisco, CA 94107",San-Francisco,2023-12-15,2.0,2.0,1517.0
1495000.0,"2687 16th Ave, San Francisco, CA 94116",San-Francisco,2023-12-15,3.0,2.0,1399.0
1248000.0,"766 Thornton Ave, San Francisco, CA 94124",San-Francisco,2023-12-15,5.0,2.0,1306.0
1325000.0,"1821 15th St #3, San Francisco, CA 94103",San-Francisco,2023-12-15,2.0,2.0,1109.0
2395000.0,"671 - 673 7th Ave, San Francisco, CA 94118",San-Francisco,2023-12-15,10.0,,4050.0
2995000.0,"1180 Clayton St, San Francisco, CA 94117",San-Francisco,2023-12-15,9.0,5.5,4100.0
3800000.0,"1964 - 1966 Union St, San Francisco, CA 94123",San-Francisco,2023-12-15,2.0,,3716.0
949000.0,"142 Russ St #2, San Francisco, CA 94103",San-Francisco,2023-12-15,2.0,2.0,1359.0
1750000.0,"1 Cottage Row, San Francisco, CA 94115",San-Francisco,2023-12-15,3.0,2.5,1650.0
12850000.0,"1100 Union St #1000, San Francisco, CA 94109",San-Francisco,2023-12-15,4.0,5.0,5300.0
3695000.0,"280 Spear St Unit 38B, San Francisco, CA 94105",San-Francisco,2023-12-15,3.0,3.0,2213.0
1499000.0,"280 Spear St Unit 30D, San Francisco, CA 94105",San-Francisco,2023-12-15,2.0,2.0,1046.0
799995.0,"208 North Lake Merced Hls Unit 2E, San Francisco, CA 94132",San-Francisco,2023-12-15,2.0,2.0,1242.0
849000.0,"26 Argonaut Ave, San Francisco, CA 94134",San-Francisco,2023-12-15,4.0,3.0,1725.0
4250000.0,"60 Clarendon Ave, San Francisco, CA 94114",San-Francisco,2023-12-15,4.0,4.5,3650.0
1300000.0,"1496 Silver Ave, San Francisco, CA 94134",San-Francisco,2023-12-15,6.0,3.5,2720.0
1348000.0,"1580 Pacific Ave Unit L7, San Francisco, CA 94109",San-Francisco,2023-12-15,2.0,2.0,994.0
2495000.0,"3137 Gough St, San Francisco, CA 94123",San-Francisco,2023-12-15,3.0,2.5,2460.0
1098000.0,"1574-1576 19th Ave, San Francisco, CA 94122",San-Francisco,2023-12-15,4.0,2.0,1750.0
1995000.0,"2335 - 2337 Balboa St, San Francisco, CA 94121",San-Francisco,2023-12-15,4.0,2.0,3025.0
1345000.0,"2852 Bush St, San Francisco, CA 94115",San-Francisco,2023-12-15,2.0,2.0,1515.0
1695000.0,"271 Seneca Ave, San Francisco, CA 94112",San-Francisco,2023-12-15,5.0,4.0,2568.0
1450000.0,"129 Edgehill Way, San Francisco, CA 94127",San-Francisco,2023-12-15,7.0,8.0,6801.0
915000.0,"1 Daniel Burnham Ct #324, San Francisco, CA 94109",San-Francisco,2023-12-15,2.0,2.0,1131.0
1575000.0,"262 Missouri St #266, San Francisco, CA 94107",San-Francisco,2023-12-15,2.0,2.0,1408.0
1299000.0,"1378-1382 Alabama St, San Francisco, CA 94110",San-Francisco,2023-12-15,9.0,5.0,2768.0
2200000.0,"324 - 334 Waller St, San Francisco, CA 94117",San-Francisco,2023-12-15,8.0,2.0,3640.0
1059000.0,"615 Mount Vernon Ave, San Francisco, CA 94112",San-Francisco,2023-12-15,4.0,2.0,1857.0
1999000.0,"1355 3rd Ave, San Francisco, CA 94122",San-Francisco,2023-12-15,5.0,4.0,3650.0
859000.0,"1742 La Salle Ave, San Francisco, CA 94124",San-Francisco,2023-12-15,4.0,2.0,1973.0
1395000.0,"161 Edinburgh St, San Francisco, CA 94112",San-Francisco,2023-12-15,4.0,3.0,1548.0
2475000.0,"3002 Clay St, San Francisco, CA 94115",San-Francisco,2023-12-15,3.0,2.0,2000.0
1350000.0,"1610 Fulton St, San Francisco, CA 94117",San-Francisco,2023-12-15,2.0,1.5,1239.0
2299000.0,"1049 Clay St, San Francisco, CA 94109",San-Francisco,2023-12-15,3.0,2.0,1859.0
819000.0,"201 Harrison St #710, San Francisco, CA 94105",San-Francisco,2023-12-15,2.0,2.0,797.0
1998000.0,"1251 - 1253 48th Ave, San Francisco, CA 94122",San-Francisco,2023-12-15,6.0,3.0,2515.0
1849000.0,"1755 Jackson St #303, San Francisco, CA 94109",San-Francisco,2023-12-15,3.0,3.0,1985.0
1900000.0,"1259 41st Ave, San Francisco, CA 94122",San-Francisco,2023-12-15,3.0,3.0,2950.0
1248000.0,"351 Buena Vista Ave E Unit 201E, San Francisco, CA 94117",San-Francisco,2023-12-15,2.0,2.0,1083.0
1348000.0,"1610 Sacramento St #7, San Francisco, CA 94109",San-Francisco,2023-12-15,2.0,2.0,1167.0
1198000.0,"368 Elm St #405, San Francisco, CA 94102",San-Francisco,2023-12-15,2.0,2.0,1270.0
1450000.0,"2401 23rd St, San Francisco, CA 94110",San-Francisco,2023-12-15,5.0,,2250.0
1260500.0,"577 Vienna St, San Francisco, CA 94112",San-Francisco,2023-12-15,4.0,3.0,1904.0
2195000.0,"181 Fremont Unit 60C, San Francisco, CA 94105",San-Francisco,2023-12-15,2.0,2.5,1262.0
1825000.0,"3824 24th St #301, San Francisco, CA 94114",San-Francisco,2023-12-15,3.0,2.5,1677.0
1125000.0,"3824 24th St #201, San Francisco, CA 94114",San-Francisco,2023-12-15,2.0,2.0,897.0
2195000.0,"1687-1689 Church St, San Francisco, CA 94131",San-Francisco,2023-12-15,3.0,2.0,3058.0
999000.0,"497- 499 Silver, San Francisco, CA 94112",San-Francisco,2023-12-15,7.0,4.0,3700.0
3195000.0,"21 Brompton Ave, San Francisco, CA 94131",San-Francisco,2023-12-15,4.0,4.5,2620.0
2995000.0,"64 Sanchez St, San Francisco, CA 94114",San-Francisco,2023-12-15,3.0,3.0,3786.0
840000.0,"3301 - 3311 Cesar Chavez St #3305, San Francisco, CA 94110",San-Francisco,2023-12-15,2.0,2.0,1015.0
1995000.0,"312 18th Ave, San Francisco, CA 94121",San-Francisco,2023-12-15,6.0,4.0,3474.0
2500000.0,"1284 - 88 California St, San Francisco, CA 94109",San-Francisco,2023-12-15,10.0,3.0,5238.0
755000.0,"201 Harrison St #813, San Francisco, CA 94105",San-Francisco,2023-12-15,2.0,2.0,736.0
1790000.0,"338 Main St Unit 22G, San Francisco, CA 94105",San-Francisco,2023-12-15,2.0,2.0,1401.0
2750000.0,"3734 Anza St, San Francisco, CA 94121",San-Francisco,2023-12-15,5.0,5.0,4746.0
799000.0,"601 Van Ness Ave #14, San Francisco, CA 94102",San-Francisco,2023-12-15,2.0,2.0,1022.0
1245000.0,"1177 California St #1414, San Francisco, CA 94108",San-Francisco,2023-12-15,2.0,2.5,1399.0
1649000.0,"1645 Pacific Ave Unit 2D, San Francisco, CA 94109",San-Francisco,2023-12-15,2.0,2.0,1399.0
2295000.0,"1590 Washington St, San Francisco, CA 94109",San-Francisco,2023-12-15,7.0,3.5,3330.0
1048000.0,"451 Kansas St #350, San Francisco, CA 94107",San-Francisco,2023-12-15,2.0,2.0,995.0
1894000.0,"547 29th St #1, San Francisco, CA 94131",San-Francisco,2023-12-15,3.0,2.5,1831.0
439900.0,"16611 N 30th Ave, Phoenix, AZ 85053",Phoenix,2023-12-15,3.0,2.0,1630.0
349009.0,"1726 W Lydia Ln, Phoenix, AZ 85041",Phoenix,2023-12-15,3.0,2.0,1347.0
401000.0,"2725 E Mine Creek Rd #2078, Phoenix, AZ 85024",Phoenix,2023-12-15,2.0,2.0,1130.0
1549000.0,"4932 E Mulberry Dr, Phoenix, AZ 85018",Phoenix,2023-12-15,4.0,3.5,2694.0
540000.0,"2822 E Park View Ln, Phoenix, AZ 85024",Phoenix,2023-12-15,3.0,2.0,1742.0
342500.0,"526 E Charleston Ave, Phoenix, AZ 85022",Phoenix,2023-12-15,3.0,1.75,1300.0
1495000.0,"4546 N 52nd Pl, Phoenix, AZ 85018",Phoenix,2023-12-15,3.0,3.0,3022.0
394990.0,"8028 W Agora Ln, Phoenix, AZ 85043",Phoenix,2023-12-15,4.0,2.5,1765.0
685000.0,"6340 W Misty Willow Ln, Glendale, AZ 85310",Phoenix,2023-12-15,4.0,2.0,2400.0
655000.0,"2702 E Yucca St, Phoenix, AZ 85028",Phoenix,2023-12-15,4.0,1.75,1920.0
606000.0,"4143 E Granada Rd, Phoenix, AZ 85008",Phoenix,2023-12-15,3.0,2.0,2106.0
335000.0,"14872 N 24th Dr #4, Phoenix, AZ 85023",Phoenix,2023-12-15,3.0,2.0,1342.0
499000.0,"2112 W Flower St, Phoenix, AZ 85015",Phoenix,2023-12-15,3.0,2.0,1759.0
200000.0,"5035 N 17th Ave #206, Phoenix, AZ 85015",Phoenix,2023-12-15,2.0,2.0,789.0
575000.0,"3046 E Wescott Dr, Phoenix, AZ 85050",Phoenix,2023-12-15,3.0,2.0,1793.0
899900.0,"35338 N 27th Dr, Phoenix, AZ 85086",Phoenix,2023-12-15,4.0,3.5,3304.0
549900.0,"39534 N White Tail Ln, Anthem, AZ 85086",Phoenix,2023-12-15,4.0,2.0,1827.0
575000.0,"3323 W Carter Rd, Phoenix, AZ 85041",Phoenix,2023-12-15,5.0,4.0,3511.0
501340.0,"7057 W Allen St, Laveen, AZ 85339",Phoenix,2023-12-15,4.0,3.0,2342.0
399900.0,"3130 W Dahlia Dr, Phoenix, AZ 85029",Phoenix,2023-12-15,3.0,2.0,1546.0
448240.0,"7046 W Allen St, Laveen, AZ 85339",Phoenix,2023-12-15,4.0,2.0,1832.0
456040.0,"7050 W Allen St, Laveen, AZ 85339",Phoenix,2023-12-15,4.0,3.0,2049.0
395000.0,"2341 W Laurel Ln, Phoenix, AZ 85029",Phoenix,2023-12-15,3.0,2.0,1318.0
520000.0,"4633 E Pearce Rd, Phoenix, AZ 85044",Phoenix,2023-12-15,3.0,2.0,1519.0
410000.0,"3749 W Angela Dr, Glendale, AZ 85308",Phoenix,2023-12-15,3.0,2.0,1877.0
345000.0,"20818 N 31st Ave, Phoenix, AZ 85027",Phoenix,2023-12-15,2.0,1.75,1038.0
425000.0,"8901 W Highland Ave, Phoenix, AZ 85037",Phoenix,2023-12-15,3.0,2.0,1819.0
340000.0,"10410 N Cave Creek Rd #1026, Phoenix, AZ 85020",Phoenix,2023-12-15,2.0,2.0,1038.0
525000.0,"2906 E Windmere Dr, Phoenix, AZ 85048",Phoenix,2023-12-15,3.0,2.5,1594.0
320000.0,"3129 W Mercer Ln, Phoenix, AZ 85029",Phoenix,2023-12-15,3.0,2.0,1586.0
519000.0,"4725 E Monte Vista Rd, Phoenix, AZ 85008",Phoenix,2023-12-15,3.0,2.0,1535.0
314999.0,"1202 E Hidalgo Ave, Phoenix, AZ 85040",Phoenix,2023-12-15,3.0,2.0,1248.0
299900.0,"11038 N 28th Dr #118, Phoenix, AZ 85029",Phoenix,2023-12-15,2.0,2.0,1087.0
329900.0,"3614 W Marshall Ave, Phoenix, AZ 85019",Phoenix,2023-12-15,3.0,2.0,1643.0
509000.0,"3822 E Poinsettia Dr, Phoenix, AZ 85028",Phoenix,2023-12-15,3.0,2.0,1589.0
400000.0,"916 E Beverly Rd, Phoenix, AZ 85042",Phoenix,2023-12-15,3.0,2.0,1530.0
482900.0,"7124 W Southgate Ave, Phoenix, AZ 85043",Phoenix,2023-12-15,4.0,2.5,2938.0
395000.0,"3707 S 58th Dr, Phoenix, AZ 85043",Phoenix,2023-12-15,3.0,2.5,1605.0
369000.0,"2326 E Wier Ave, Phoenix, AZ 85040",Phoenix,2023-12-15,4.0,2.0,1350.0
465000.0,"27814 N 24th Ln, Phoenix, AZ 85085",Phoenix,2023-12-15,3.0,2.0,1667.0
392990.0,"8811 W Odeum Ln, Laveen, AZ 85339",Phoenix,2023-12-15,4.0,2.0,1633.0
398790.0,"8737 W Odeum Ln, Laveen, AZ 85339",Phoenix,2023-12-15,4.0,2.0,1633.0
490000.0,"2017 E Aire Libre Ave, Phoenix, AZ 85022",Phoenix,2023-12-15,3.0,2.0,1593.0
391690.0,"8807 W Odeum Ln, Laveen, AZ 85339",Phoenix,2023-12-15,3.0,2.0,1529.0
550000.0,"3401 W Monte Vista Rd, Phoenix, AZ 85009",Phoenix,2023-12-15,6.0,2.0,2300.0
386990.0,"8815 W Odeum Ln, Laveen, AZ 85339",Phoenix,2023-12-15,3.0,2.0,1529.0
441900.0,"4614 W Beautiful Ln, Laveen, AZ 85339",Phoenix,2023-12-15,4.0,2.5,2056.0
369000.0,"4402 N 85th Dr, Phoenix, AZ 85037",Phoenix,2023-12-15,3.0,2.0,1659.0
499999.0,"2044 W Roy Rogers Rd, Phoenix, AZ 85085",Phoenix,2023-12-15,3.0,2.5,1940.0
394500.0,"5127 W Pecan Rd, Laveen, AZ 85339",Phoenix,2023-12-15,3.0,2.0,1564.0
485000.0,"5121 W Fawn Dr, Laveen, AZ 85339",Phoenix,2023-12-15,5.0,3.5,3298.0
149900.0,"2701 E Utopia Rd #248, Phoenix, AZ 85050",Phoenix,2023-12-15,2.0,2.0,2160.0
559990.0,"5100 E Rancho Paloma Dr #1049, Cave Creek, AZ 85331",Phoenix,2023-12-15,2.0,2.0,1911.0
665000.0,"15221 N Clubgate Dr #2116, Scottsdale, AZ 85254",Phoenix,2023-12-15,2.0,2.0,1340.0
357700.0,"7214 S 46th Dr, Laveen, AZ 85339",Phoenix,2023-12-15,3.0,2.0,1308.0
450000.0,"3668 W Muirfield Ct, Anthem, AZ 85086",Phoenix,2023-12-15,4.0,2.5,1772.0
399000.0,"13001 N 23rd Pl, Phoenix, AZ 85022",Phoenix,2023-12-15,4.0,2.0,1740.0
290000.0,"408 W Blackhawk Dr #7, Phoenix, AZ 85027",Phoenix,2023-12-15,2.0,2.0,863.0
522000.0,"6348 W EL Cortez Pl, Phoenix, AZ 85083",Phoenix,2023-12-15,3.0,2.0,1922.0
399999.0,"4930 E Brill St, Phoenix, AZ 85008",Phoenix,2023-12-15,5.0,2.5,1925.0
465000.0,"3420 W Gelding Dr, Phoenix, AZ 85053",Phoenix,2023-12-15,4.0,2.0,1723.0
750000.0,"200 W Portland St #614, Phoenix, AZ 85003",Phoenix,2023-12-15,2.0,2.0,1193.0
460000.0,"7023 W Carson Rd, Laveen, AZ 85339",Phoenix,2023-12-15,4.0,2.0,2149.0
935000.0,"5722 E Jake Haven --, Cave Creek, AZ 85331",Phoenix,2023-12-15,4.0,2.5,2636.0
1498000.0,"7235 N 13th Ln, Phoenix, AZ 85021",Phoenix,2023-12-15,5.0,4.0,3446.0
450000.0,"13036 S 47th St, Phoenix, AZ 85044",Phoenix,2023-12-15,3.0,2.0,1459.0
550000.0,"4136 W Palace Station Rd, Anthem, AZ 85087",Phoenix,2023-12-15,5.0,3.0,1951.0
750000.0,"3917 E Monterosa St, Phoenix, AZ 85018",Phoenix,2023-12-15,3.0,2.0,1799.0
629777.0,"1914 E Medlock Dr, Phoenix, AZ 85016",Phoenix,2023-12-15,2.0,2.5,2104.0
409900.0,"2522 W Charter Oak Rd, Phoenix, AZ 85029",Phoenix,2023-12-15,3.0,2.0,1740.0
600000.0,"4652 E Chisum Trl, Phoenix, AZ 85050",Phoenix,2023-12-15,2.0,2.0,1639.0
319900.0,"1645 W Apache St, Phoenix, AZ 85007",Phoenix,2023-12-15,2.0,2.0,896.0
259000.0,"8005 N 32nd Dr #4, Phoenix, AZ 85051",Phoenix,2023-12-15,2.0,2.0,1011.0
392990.0,"8819 W Odeum Ln, Laveen, AZ 85339",Phoenix,2023-12-15,4.0,2.0,1633.0
579000.0,"2038 E Janice Way, Phoenix, AZ 85022",Phoenix,2023-12-15,3.0,2.0,1537.0
110000.0,"3131 N 54th Ave, Phoenix, AZ 85031",Phoenix,2023-12-15,3.0,1.75,1695.0
565000.0,"6317 W Desert Hollow Dr, Phoenix, AZ 85083",Phoenix,2023-12-15,3.0,2.5,2251.0
430990.0,"8951 W Agora Ln, Laveen, AZ 85339",Phoenix,2023-12-15,4.0,3.0,2049.0
399990.0,"8955 W Agora Ln, Laveen, AZ 85339",Phoenix,2023-12-15,4.0,2.0,1832.0
650000.0,"2439 E Dust Devil Dr, Phoenix, AZ 85024",Phoenix,2023-12-15,4.0,2.0,2304.0
320000.0,"3037 W Dahlia Dr, Phoenix, AZ 85029",Phoenix,2023-12-15,3.0,2.0,1368.0
325000.0,"750 E Northern Ave #1082, Phoenix, AZ 85020",Phoenix,2023-12-15,2.0,2.0,1022.0
599900.0,"1033 E Wagon Wheel Dr, Phoenix, AZ 85020",Phoenix,2023-12-15,2.0,2.0,1938.0
469990.0,"5523 W Willow Ridge Dr, Laveen, AZ 85339",Phoenix,2023-12-15,5.0,3.0,2688.0
649990.0,"17051 N 50th St, Scottsdale, AZ 85254",Phoenix,2023-12-15,3.0,2.5,2143.0
630000.0,"2517 W Tumbleweed Dr, Phoenix, AZ 85085",Phoenix,2023-12-15,4.0,3.0,3294.0
320000.0,"2929 W Yorkshire Dr #1063, Phoenix, AZ 85027",Phoenix,2023-12-15,2.0,2.0,1067.0
1185000.0,"7601 N Central Ave #27, Phoenix, AZ 85020",Phoenix,2023-12-15,3.0,3.0,2762.0
490000.0,"18623 N 20th Way, Phoenix, AZ 85024",Phoenix,2023-12-15,4.0,2.0,2129.0
399500.0,"1920 E Bell Rd #1009, Phoenix, AZ 85022",Phoenix,2023-12-15,3.0,2.5,1815.0
199500.0,"2201 W Union Hills Dr #223, Phoenix, AZ 85027",Phoenix,2023-12-15,2.0,1.5,965.0
490000.0,"6435 S Beckham Way, Laveen, AZ 85339",Phoenix,2023-12-15,4.0,3.0,2502.0
560000.0,"3848 E Dahlia Dr, Phoenix, AZ 85032",Phoenix,2023-12-15,4.0,2.0,1653.0
314900.0,"2523 W Pershing Ave, Phoenix, AZ 85029",Phoenix,2023-12-15,2.0,2.0,1107.0
409000.0,"101 N 7th St #214, Phoenix, AZ 85034",Phoenix,2023-12-15,2.0,2.0,1259.0
549000.0,"1914 E Kings Ave, Phoenix, AZ 85022",Phoenix,2023-12-15,4.0,3.0,2084.0
378000.0,"19834 N 5th Dr, Phoenix, AZ 85027",Phoenix,2023-12-15,3.0,2.0,1140.0
425000.0,"3543 W Mercer Ln, Phoenix, AZ 85029",Phoenix,2023-12-15,4.0,2.0,1763.0
375000.0,"5322 W Berkeley Rd, Phoenix, AZ 85035",Phoenix,2023-12-15,3.0,2.0,1212.0
599000.0,"2902 W Silver Fox Way, Phoenix, AZ 85045",Phoenix,2023-12-15,4.0,2.5,2534.0
569000.0,"3325 E Windsor Ave, Phoenix, AZ 85008",Phoenix,2023-12-15,3.0,2.0,1170.0
295000.0,"3230 E Pinchot Ave #5, Phoenix, AZ 85018",Phoenix,2023-12-15,2.0,2.0,1032.0
350000.0,"5820 W Roma Ave, Phoenix, AZ 85031",Phoenix,2023-12-15,4.0,2.0,1190.0
629999.0,"102 E Helena Dr, Phoenix, AZ 85022",Phoenix,2023-12-15,3.0,2.0,2110.0
410000.0,"21649 N 30 Ave N, Phoenix, AZ 85027",Phoenix,2023-12-15,4.0,2.0,1443.0
389900.0,"3626 W Ocotillo Rd, Phoenix, AZ 85019",Phoenix,2023-12-15,3.0,2.0,1656.0
375000.0,"Undisclosed Address, Phoenix, AZ 85041",Phoenix,2023-12-15,3.0,2.0,1652.0
260000.0,"2737 W Alice Ave, Phoenix, AZ 85051",Phoenix,2023-12-15,4.0,2.0,1806.0
649990.0,"17122 N 50th St, Scottsdale, AZ 85254",Phoenix,2023-12-15,3.0,2.5,2143.0
750000.0,"21320 N 56th St #1148, Phoenix, AZ 85054",Phoenix,2023-12-15,3.0,2.0,1884.0
654490.0,"32614 N 21st Ave, Phoenix, AZ 85085",Phoenix,2023-12-15,4.0,3.0,1943.0
1100000.0,"4230 E Carol Ann Ln, Phoenix, AZ 85032",Phoenix,2023-12-15,4.0,2.5,2601.0
649990.0,"32618 N 21st Ave, Phoenix, AZ 85085",Phoenix,2023-12-15,4.0,2.0,1923.0
250000.0,"1215 E Townley Ave, Phoenix, AZ 85020",Phoenix,2023-12-15,2.0,1.5,924.0
354900.0,"3601 W Palmaire Ave, Phoenix, AZ 85051",Phoenix,2023-12-15,3.0,2.0,1551.0
365000.0,"1409 E Apollo Rd, Phoenix, AZ 85042",Phoenix,2023-12-15,3.0,2.0,1245.0
420000.0,"4056 W Buckskin Trl, Phoenix, AZ 85083",Phoenix,2023-12-15,3.0,2.0,1264.0
410000.0,"14643 N 35th Dr, Phoenix, AZ 85053",Phoenix,2023-12-15,4.0,2.0,2013.0
275000.0,"1660 W Campbell Ave, Phoenix, AZ 85015",Phoenix,2023-12-15,2.0,1.5,1120.0
425000.0,"2930 E Chipman Rd, Phoenix, AZ 85040",Phoenix,2023-12-15,3.0,2.0,1329.0
337000.0,"22052 N 32nd Ave, Phoenix, AZ 85027",Phoenix,2023-12-15,3.0,2.0,1086.0
339500.0,"8646 S 51st St #3, Phoenix, AZ 85044",Phoenix,2023-12-15,2.0,1.5,1060.0
395000.0,"4215 N 108th Ave, Phoenix, AZ 85037",Phoenix,2023-12-15,4.0,2.0,1755.0
450000.0,"5450 E Deer Valley Dr #1012, Phoenix, AZ 85054",Phoenix,2023-12-15,2.0,2.0,1246.0
350000.0,"802 W Michigan Ave, Phoenix, AZ 85023",Phoenix,2023-12-15,3.0,2.0,1342.0
470000.0,"17 W Vernon Ave #604, Phoenix, AZ 85003",Phoenix,2023-12-15,2.0,2.0,1428.0
230000.0,"202 E Ruth Ave #7, Phoenix, AZ 85020",Phoenix,2023-12-15,2.0,2.0,952.0
439900.0,"6708 W Desert Ln, Laveen, AZ 85339",Phoenix,2023-12-15,4.0,2.5,1927.0
378000.0,"930 E Villa Rita Dr, Phoenix, AZ 85022",Phoenix,2023-12-15,2.0,2.0,1088.0
365000.0,"6660 N 20th Ave, Phoenix, AZ 85015",Phoenix,2023-12-15,3.0,2.0,1444.0
439000.0,"4215 E Kiowa St, Phoenix, AZ 85044",Phoenix,2023-12-15,2.0,2.0,1480.0
363000.0,"5323 W Coronado Rd, Phoenix, AZ 85035",Phoenix,2023-12-15,4.0,2.0,1332.0
99999.0,"19401 N 7th St #238, Phoenix, AZ 85024",Phoenix,2023-12-15,3.0,1.5,924.0
295000.0,"10602 W Sells Dr, Phoenix, AZ 85037",Phoenix,2023-12-15,3.0,2.0,1075.0
439000.0,"10248 N 37th Ave, Phoenix, AZ 85051",Phoenix,2023-12-15,3.0,2.0,1552.0
725000.0,"2521 N 12th St, Phoenix, AZ 85006",Phoenix,2023-12-15,4.0,2.0,1600.0
379000.0,"3933 W Cavalier Dr, Phoenix, AZ 85019",Phoenix,2023-12-15,3.0,2.0,1519.0
405000.0,"5412 S 15th St, Phoenix, AZ 85040",Phoenix,2023-12-15,3.0,2.0,1454.0
545000.0,"5104 N 32nd St #251, Phoenix, AZ 85018",Phoenix,2023-12-15,2.0,2.0,1277.0
355000.0,"9933 W Chipman Rd, Tolleson, AZ 85353",Phoenix,2023-12-15,3.0,2.0,1612.0
429000.0,"2729 E Wood St Unit B, Phoenix, AZ 85040",Phoenix,2023-12-15,4.0,2.0,900.0
475000.0,"1607 W Campbell Ave, Phoenix, AZ 85015",Phoenix,2023-12-15,3.0,2.0,1809.0
564967.0,"4932 W LA Puenta Ave, Laveen, AZ 85339",Phoenix,2023-12-15,3.0,2.0,1753.0
598000.0,"2244 W Madre Del Oro Dr, Phoenix, AZ 85085",Phoenix,2023-12-15,4.0,2.5,2045.0
624500.0,"4221 E Mulberry Dr, Phoenix, AZ 85018",Phoenix,2023-12-15,3.0,1.75,1434.0
681725.0,"24516 N 17th Way, Phoenix, AZ 85024",Phoenix,2023-12-15,4.0,2.0,1780.0
440000.0,"6454 S 4th St, Phoenix, AZ 85042",Phoenix,2023-12-15,5.0,3.0,1939.0
420000.0,"2413 W Yuma St, Phoenix, AZ 85009",Phoenix,2023-12-15,4.0,3.0,1216.0
399000.0,"1718 W Colter St #206, Phoenix, AZ 85015",Phoenix,2023-12-15,3.0,2.5,1349.0
449000.0,"40800 N Apollo Way, Anthem, AZ 85086",Phoenix,2023-12-15,3.0,2.0,1567.0
225000.0,"101 W Southgate Ave, Phoenix, AZ 85041",Phoenix,2023-12-15,3.0,2.0,1513.0
725000.0,"4630 E Tierra Buena Ln, Phoenix, AZ 85032",Phoenix,2023-12-15,4.0,2.5,2673.0
